@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.495125,-0.621713,-0.65,-0.762016,-0.804882,-0.650022,-0.489202,-0.530716,-0.380253,-0.74346,COUNTRY_TRADITIONAL
-0.626374,-0.635391,-0.62355,-0.572367,-0.565381,-0.809507,-0.704225,-0.691146,-0.236245,-0.459623,POP_INDIE
-0.635351,-0.722007,-0.718812,-0.817462,-0.834119,-0.604442,-0.424601,-0.363492,0.156635,-0.161886,ROCK_NEO_PSYCHEDELIA
-0.438477,-0.635038,-0.627511,-0.705131,-0.741692,-0.559218,-0.429671,-0.537053,-0.424366,-0.758928,ROCK_HARD
-0.735768,-0.508524,-0.613154,-0.630783,-0.682996,-0.851266,-0.624601,-0.612744,-0.158949,-0.404524,FOLK_INTERNATIONAL
-0.402569,-0.771546,-0.782673,-0.872277,-0.880277,-0.631453,-0.395493,-0.591269,-0.551141,-0.864931,ROCK_HARD
-0.64247,-0.677131,-0.671924,-0.771647,-0.769598,-0.720657,-0.405634,-0.550783,-0.426039,-0.759965,ROCK_HARD
-0.313729,-0.674113,-0.69703,-0.774077,-0.754341,-0.64558,-0.443568,-0.394473,0.13645,-0.167446,ELECTRONICA
-0.67683,-0.650284,-0.688755,-0.826283,-0.838946,-0.7251,-0.310798,-0.195564,0.166482,-0.203589,DANCE
-0.364804,-0.568881,-0.630127,-0.714851,-0.714785,-0.485384,-0.426667,-0.350466,0.120695,-0.206369,ROCK_COLLEGE
-0.556415,-0.679953,-0.706789,-0.791989,-0.801553,-0.603821,-0.4477,-0.343073,0.15122,-0.176039,ROCK_HARD
-0.575917,-0.749873,-0.702405,-0.594509,-0.563939,-0.831542,-0.809014,-0.776131,-0.378825,-0.602679,DANCE
-0.670639,-0.715814,-0.696181,-0.60126,-0.594674,-0.785162,-0.635493,-0.678261,-0.148118,-0.350689,BIG_BAND
-0.732302,-0.564962,-0.71075,-0.740504,-0.811983,-0.835362,-0.23831,-0.194156,0.162051,-0.18438,POP_CONTEMPORARY
-0.529175,-0.532824,-0.527369,-0.632493,-0.665908,-0.789605,-0.467793,-0.398697,0.052261,-0.259446,EXPERIMENTAL
-0.396688,-0.345091,-0.541018,-0.674527,-0.662469,-0.656242,-0.28338,-0.229713,0.097556,-0.219512,EXPERIMENTAL
-0.50534,-0.710366,-0.706931,-0.80468,-0.834508,-0.561439,-0.430423,-0.363492,0.136942,-0.195754,COUNTRY_TRADITIONAL
-0.708373,-0.583382,-0.618317,-0.69532,-0.723107,-0.822479,-0.482817,-0.440591,0.057184,-0.245293,COUNTRY_TRADITIONAL
-0.712243,-0.790319,-0.816478,-0.851125,-0.844605,-0.725988,-0.360188,-0.371942,0.223593,-0.083533,POP_INDIE
-0.164216,-0.395258,-0.485714,-0.621512,-0.686047,-0.522879,-0.406009,-0.358916,0.02666,-0.271326,ELECTRONICA
-0.773255,-0.571233,-0.481966,-0.59865,-0.624189,-0.879431,-0.489953,-0.544798,-0.341358,-0.690888,JAZZ_CLASSIC
-0.47748,-0.555947,-0.551414,-0.671377,-0.684993,-0.726166,-0.467981,-0.374758,0.058661,-0.279919,POP_INDIE
-0.222102,-0.688575,-0.747737,-0.839154,-0.825465,-0.471168,-0.348545,-0.29449,0.206361,-0.119929,GRUNGE_EMO
-0.562606,-0.592789,-0.650919,-0.754275,-0.792067,-0.803821,-0.63061,-0.729062,-0.53711,-0.834551,ELECTRONICA
-0.970884,-0.412502,-0.152758,-0.252115,-0.229958,-0.994921,-0.454648,-0.317374,0.029614,-0.344117,EXPERIMENTAL
-0.935335,-0.524985,-0.510962,-0.60018,-0.574924,-0.966797,-0.566009,-0.68752,-0.506191,-0.802249,ELECTRONICA
-0.710447,-0.608074,-0.597878,-0.725023,-0.763218,-0.813505,-0.492582,-0.444112,0.050784,-0.242765,GRUNGE_EMO
-0.672187,-0.521458,-0.557426,-0.59937,-0.555062,-0.898801,-0.335399,-0.349058,0.165497,-0.132314,GOSPEL
-0.438167,-0.712796,-0.765912,-0.872817,-0.876227,-0.422745,-0.327136,-0.281465,0.215715,-0.113863,METAL_ALTERNATIVE
-0.430738,-0.616931,-0.61669,-0.663366,-0.69104,-0.712128,-0.494272,-0.593733,-0.424513,-0.76181,ROCK_CONTEMPORARY
-0.570345,-0.518323,-0.527581,-0.624212,-0.660527,-0.779476,-0.534085,-0.423341,-0.001895,-0.331733,DANCE
-0.089615,-0.284734,-0.538119,-0.570297,-0.659417,-0.46175,-0.271925,-0.288153,0.051276,-0.254644,ELECTRONICA
-0.583965,-0.785851,-0.821499,-0.870207,-0.868738,-0.497912,-0.406009,-0.388136,0.190606,-0.11083,ROCK_COLLEGE
-0.551153,-0.638213,-0.618458,-0.665437,-0.685825,-0.712217,-0.654085,-0.617673,-0.154026,-0.409832,ROCK_COLLEGE
-0.607182,-0.793964,-0.759335,-0.761746,-0.783634,-0.743403,-0.507418,-0.731949,-0.58265,-0.875092,EXPERIMENTAL
-0.775979,-0.58691,-0.742362,-0.779478,-0.819029,-0.761706,-0.206009,-0.176553,0.174852,-0.174017,ELECTRONICA
0.158025,-0.330982,-0.518175,-0.589109,-0.688266,-0.499778,-0.291643,-0.386728,-0.323585,-0.650701,HIP_HOP_RAP
-0.610587,-0.56261,-0.607214,-0.674707,-0.728821,-0.771213,-0.507606,-0.457842,0.018782,-0.281688,ROCK_NEO_PSYCHEDELIA
-0.440953,-0.514403,-0.606931,-0.651395,-0.732649,-0.632163,-0.444507,-0.380391,0.062108,-0.253128,POP_LATIN
-0.838818,-0.715187,-0.597525,-0.548425,-0.575589,-0.960435,-0.789108,-0.756592,-0.378874,-0.62947,JAZZ_CLASSIC
-0.526699,-0.476778,-0.579844,-0.720342,-0.73043,-0.779653,-0.409202,-0.343073,0.084263,-0.244534,JAZZ_CLASSIC
-0.540009,-0.571233,-0.682603,-0.738524,-0.754896,-0.78916,-0.528826,-0.621193,-0.486005,-0.806218,EXPERIMENTAL
-0.726575,-0.837743,-0.8,-0.734833,-0.735479,-0.823367,-0.735587,-0.729907,-0.275632,-0.507646,FOLK_INTERNATIONAL
-0.356137,-0.586518,-0.707921,-0.744914,-0.802108,-0.355931,-0.246761,-0.205422,0.184206,-0.143688,PUNK
-0.811639,-0.577503,-0.580835,-0.69676,-0.721442,-0.878721,-0.484131,-0.388488,0.063585,-0.265765,FOLK_INTERNATIONAL
-0.703575,-0.627709,-0.690382,-0.735014,-0.734369,-0.808885,-0.440376,-0.370181,0.147281,-0.166688,REGGAE
-0.44312,-0.37135,-0.52942,-0.642124,-0.735423,-0.629676,-0.392488,-0.301883,0.03946,-0.288513,ROCK_COLLEGE
-0.496363,-0.660396,-0.694201,-0.765347,-0.791123,-0.537006,-0.449577,-0.433198,0.114787,-0.17149,ROCK_CONTEMPORARY
-0.504721,-0.682187,-0.740877,-0.854635,-0.859417,-0.515948,-0.3123,-0.270903,0.206361,-0.126248,ROCK_ALTERNATIVE
-0.536295,-0.675603,-0.635785,-0.668407,-0.702358,-0.655531,-0.602066,-0.575779,-0.063929,-0.314546,POP_INDIE
-0.962421,-0.553596,-0.58826,-0.528533,-0.403606,-0.99435,0.0723,-0.028692,0.081801,-0.213699,ELECTRONICA
-0.370686,-0.543406,-0.520014,-0.621782,-0.667517,-0.621057,-0.54554,-0.432494,-0.008788,-0.341843,REGGAE
-0.733292,-0.867411,-0.841726,-0.782898,-0.770707,-0.859529,-0.698779,-0.77856,-0.284494,-0.458865,FOLK_INTERNATIONAL
-0.449621,-0.616461,-0.619448,-0.69712,-0.741748,-0.600178,-0.510423,-0.436367,0.040937,-0.278908,ROCK_CONTEMPORARY
-0.493267,-0.656124,-0.550919,-0.525023,-0.548793,-0.716748,-0.716995,-0.658511,-0.239692,-0.513459,REGGAE
-0.797369,-0.809171,-0.78529,-0.810891,-0.837448,-0.745891,-0.516056,-0.47474,0.085247,-0.203842,ROCK_COLLEGE
-0.562297,-0.558299,-0.567044,-0.523042,-0.529265,-0.871701,-0.546103,-0.574019,-0.060975,-0.320864,HIP_HOP_RAP
-0.29887,-0.714521,-0.733522,-0.811971,-0.815146,-0.466637,-0.432676,-0.381095,0.148266,-0.17149,METAL_HEAVY
-0.357065,-0.745522,-0.772772,-0.862376,-0.856588,-0.303065,-0.378404,-0.309629,0.196022,-0.138127,PUNK
-0.684879,-0.801764,-0.753465,-0.690999,-0.702136,-0.777343,-0.700094,-0.712867,-0.234768,-0.455327,EXPERIMENTAL
-0.759263,-0.807172,-0.804809,-0.757156,-0.75706,-0.910618,-0.569014,-0.582468,-0.00288,-0.237963,FOLK_INTERNATIONAL
-0.090234,-0.206349,-0.503253,-0.428623,-0.669736,-0.66024,-0.187606,-0.179722,-0.169781,-0.514723,GOSPEL
-0.830553,-0.497942,-0.48628,-0.512331,-0.541859,-0.917894,-0.690704,-0.618729,-0.227876,-0.516997,EXPERIMENTAL
-0.449002,-0.704213,-0.683593,-0.759406,-0.782802,-0.625144,-0.482254,-0.408555,0.111833,-0.196259,METAL_ALTERNATIVE
-0.487076,-0.546541,-0.679137,-0.756346,-0.762386,-0.807375,-0.349484,-0.355043,0.154666,-0.150006,ROCK_COLLEGE
-0.572202,-0.597492,-0.555233,-0.570747,-0.594619,-0.728121,-0.618779,-0.540574,-0.079684,-0.367117,METAL_ALTERNATIVE
-0.511531,-0.681599,-0.623479,-0.642214,-0.690818,-0.634651,-0.600563,-0.547967,-0.059991,-0.348919,BLUES_CONTEMPORARY
-0.309704,-0.644836,-0.632107,-0.653735,-0.67939,-0.507952,-0.524883,-0.492343,0.037491,-0.238216,METAL_ALTERNATIVE
-0.799226,-0.703978,-0.65,-0.567777,-0.5438,-0.927783,-0.824789,-0.842704,-0.500874,-0.707064,ROCK_COLLEGE
-0.463241,-0.704409,-0.66768,-0.60135,-0.600388,-0.757086,-0.63662,-0.654181,-0.143687,-0.37192,ROCK_COLLEGE
-0.622349,-0.706134,-0.726591,-0.80252,-0.810042,-0.678987,-0.439624,-0.401162,0.138419,-0.168457,FOLK_INTERNATIONAL
-0.191456,-0.64515,-0.741726,-0.818182,-0.83656,-0.322523,-0.321315,-0.438831,-0.416094,-0.753469,POP_CONTEMPORARY
-0.672187,-0.365079,-0.021924,-0.19838,0.056865,-0.837939,-0.341596,-0.37687,-0.054083,-0.335271,POP_CONTEMPORARY
-0.582418,-0.647227,-0.698515,-0.823222,-0.820194,-0.609418,-0.326009,-0.272311,0.174852,-0.174017,POP_CONTEMPORARY
-0.754558,-0.679169,-0.687341,-0.8,-0.801054,-0.824878,-0.427042,-0.383207,0.139896,-0.169721,ROCK_NEO_PSYCHEDELIA
-0.688284,-0.573976,-0.565912,-0.586049,-0.588904,-0.83785,-0.701972,-0.651646,-0.236738,-0.50158,POP_INDIE
-0.398545,-0.768097,-0.795191,-0.90144,-0.88061,-0.366593,-0.303474,-0.272663,0.242301,-0.083281,METAL_DEATH
-0.433524,-0.523418,-0.543777,-0.572367,-0.586297,-0.451622,-0.589108,-0.490583,-0.040297,-0.350183,ELECTRONICA
-0.446216,-0.603762,-0.671429,-0.752655,-0.792843,-0.55522,-0.363568,-0.333216,0.15122,-0.170984,DANCE
-0.737347,-0.500294,-0.500354,-0.569487,-0.597393,-0.87641,-0.582911,-0.539166,-0.326785,-0.681284,ROCK_ALTERNATIVE
-0.377186,-0.434058,-0.543989,-0.656616,-0.71706,-0.68343,-0.338404,-0.370181,-0.302218,-0.646657,DANCE
-0.419594,-0.689242,-0.719236,-0.818272,-0.822691,-0.471435,-0.379718,-0.325119,0.168944,-0.170732,METAL_ALTERNATIVE
-0.401022,-0.741838,-0.762801,-0.864446,-0.874064,-0.449223,-0.378404,-0.309629,0.19356,-0.14116,ROCK_NEO_PSYCHEDELIA
-0.711716,-0.808544,-0.805799,-0.692799,-0.646103,-0.833052,-0.746479,-0.755712,-0.294341,-0.491975,ELECTRONICA
-0.73388,-0.650127,-0.567044,-0.593429,-0.639168,-0.843447,-0.634178,-0.696955,-0.477636,-0.792266,POP_CONTEMPORARY
-0.514626,-0.66796,-0.716266,-0.839514,-0.827074,-0.63163,-0.374836,-0.30646,0.176329,-0.157589,BLUES_CONTEMPORARY
-0.570345,-0.542622,-0.610255,-0.681818,-0.6962,-0.793514,-0.470235,-0.411723,0.063585,-0.25237,HIP_HOP_RAP
-0.216839,-0.61309,-0.665205,-0.736994,-0.781692,-0.418303,-0.195117,-0.351171,-0.393595,-0.704284,ROCK_HARD
-0.846123,-0.693396,-0.682249,-0.663366,-0.662358,-0.92518,-0.650516,-0.610984,-0.116116,-0.368887,EXPERIMENTAL
-0.383068,-0.508132,-0.530835,-0.5991,-0.65681,-0.614482,-0.509671,-0.604295,-0.444453,-0.767951,METAL_ALTERNATIVE
-0.770438,-0.765785,-0.731683,-0.728803,-0.738696,-0.756464,-0.351549,-0.534589,-0.378529,-0.719702,ROCK_HARD
-0.197957,-0.517931,-0.641584,-0.794599,-0.781803,-0.474012,-0.304601,-0.431086,-0.400537,-0.719702,HIP_HOP_RAP
-0.579632,-0.849226,-0.880339,-0.894869,-0.895867,-0.374234,-0.378404,-0.3906,0.229008,-0.060281,ROCK_HARD
-0.67033,-0.761043,-0.769731,-0.842574,-0.825687,-0.688316,-0.409202,-0.33216,0.169436,-0.180083,BLUES_CONTEMPORARY
-0.573441,-0.381932,-0.480057,-0.605671,-0.665076,-0.70733,-0.479249,-0.396937,-0.01765,-0.344117,HIP_HOP_RAP
-0.229841,-0.569273,-0.656365,-0.775338,-0.80527,-0.556286,-0.34554,-0.309629,0.159589,-0.159611,POP_CONTEMPORARY
-0.665686,-0.552028,-0.633946,-0.749505,-0.807046,-0.726788,-0.387418,-0.332864,0.11528,-0.213193,COUNTRY_TRADITIONAL
-0.714812,-0.338036,-0.346464,-0.517462,-0.563218,-0.931337,-0.521502,-0.393417,-0.078699,-0.409832,ROCK_ALTERNATIVE
-0.305061,-0.601803,-0.584158,-0.671377,-0.684161,-0.563483,-0.495962,-0.422989,0.05423,-0.262479,BLUES_CONTEMPORARY
-0.452407,-0.349402,-0.522065,-0.623492,-0.691262,-0.833052,-0.423474,-0.506425,-0.408069,-0.733603,POP_CONTEMPORARY
-0.632874,-0.72232,-0.691231,-0.735374,-0.743467,-0.715149,-0.689202,-0.746488,-0.530562,-0.833767,ROCK_ALTERNATIVE
-0.540938,-0.395258,-0.513154,-0.651575,-0.697809,-0.813505,-0.406761,-0.505721,-0.41442,-0.7379,ROCK_NEO_PSYCHEDELIA
-0.562916,-0.623084,-0.655163,-0.759856,-0.781969,-0.729365,-0.385915,-0.358916,0.145804,-0.165677,FOLK_INTERNATIONAL
-0.612444,-0.608466,-0.682107,-0.758506,-0.780693,-0.745358,-0.38723,-0.33568,0.144819,-0.180336,ROCK_ALTERNATIVE
-0.632565,-0.52185,-0.564286,-0.626373,-0.655534,-0.790227,-0.61277,-0.665587,-0.45553,-0.765146,COUNTRY_TRADITIONAL
-0.854821,-0.483441,-0.53041,-0.634383,-0.661748,-0.926628,-0.516244,-0.559233,-0.390345,-0.717933,RNB_SOUL
-0.561987,-0.587302,-0.612376,-0.719982,-0.753343,-0.81857,-0.45784,-0.412075,0.085247,-0.213952,POP_INDIE
-0.465408,-0.598667,-0.621429,-0.738254,-0.753675,-0.606575,-0.283192,-0.417004,-0.402112,-0.725768,ROCK_ALTERNATIVE
-0.535366,-0.770919,-0.782673,-0.830963,-0.846546,-0.488672,-0.465164,-0.428974,0.141865,-0.146468,ROCK_HARD
-0.747717,-0.822693,-0.811245,-0.741674,-0.734591,-0.79769,-0.64338,-0.627178,-0.095439,-0.332744,FOLK_INTERNATIONAL
-0.439715,-0.584166,-0.610396,-0.60252,-0.611429,-0.700666,-0.60939,-0.568738,-0.088546,-0.357007,RNB_SOUL
-0.567559,-0.79369,-0.795686,-0.879388,-0.89276,-0.534074,-0.400751,-0.361732,0.189129,-0.128775,ROCK_NEO_PSYCHEDELIA
-0.58056,-0.49128,-0.624187,-0.683528,-0.728599,-0.804976,-0.366197,-0.384263,-0.342245,-0.699987,HIP_HOP_RAP
-0.787866,-0.884343,-0.875813,-0.815752,-0.773426,-0.806219,-0.847869,-0.888611,-0.551289,-0.744218,POP_INDIE
-0.598514,-0.640212,-0.62058,-0.651755,-0.707628,-0.770324,-0.683192,-0.739025,-0.50752,-0.81567,ROCK_CONTEMPORARY
-0.643089,-0.704684,-0.683239,-0.619622,-0.59767,-0.863794,-0.715869,-0.726386,-0.272186,-0.485657,ROCK_CONTEMPORARY
-0.180003,-0.712052,-0.721924,-0.818092,-0.811983,-0.38223,-0.351174,-0.285689,0.194053,-0.142424,ROCK_COLLEGE
-0.69432,-0.58691,-0.618883,-0.639964,-0.636338,-0.880498,-0.600751,-0.564865,-0.070822,-0.333249,BIG_BAND
-0.219625,-0.495591,-0.570085,-0.707561,-0.735146,-0.614927,-0.355493,-0.287801,0.108387,-0.225578,ROCK_CONTEMPORARY
-0.2026,-0.602979,-0.630622,-0.713501,-0.761054,-0.621235,-0.578404,-0.674459,-0.513675,-0.828156,ROCK_HARD
-0.465408,-0.539095,-0.567044,-0.688749,-0.736976,-0.715149,-0.513991,-0.461362,0.006474,-0.283205,ROCK_COLLEGE
-0.692927,-0.687596,-0.804455,-0.834203,-0.828183,-0.7506,-0.213709,-0.208942,0.24624,-0.086061,METAL_DEATH
-0.63597,-0.619008,-0.672277,-0.839064,-0.843773,-0.727055,-0.234742,-0.202957,0.187652,-0.139644,PUNK
-0.577465,-0.565746,-0.572702,-0.683798,-0.733204,-0.755575,-0.457465,-0.378983,0.063092,-0.264754,FOLK_INTERNATIONAL
-0.322086,-0.802626,-0.84505,-0.873897,-0.862247,-0.411728,-0.235117,-0.277944,0.277749,-0.05927,METAL_ALTERNATIVE
-0.301347,-0.514795,-0.665347,-0.711971,-0.751734,-0.537805,-0.296901,-0.466643,-0.473353,-0.777632,ROCK_CONTEMPORARY
-0.540938,-0.692573,-0.758416,-0.860576,-0.859917,-0.456064,-0.367324,-0.307516,0.20193,-0.119171,METAL_DEATH
-0.503792,-0.501862,-0.589604,-0.689289,-0.725936,-0.757441,-0.449577,-0.40081,0.05423,-0.257424,ROCK_CONTEMPORARY
-0.461384,-0.811092,-0.842999,-0.907741,-0.897087,-0.295158,-0.29784,-0.300475,0.251163,-0.078226,EXPERIMENTAL
-0.245628,-0.573584,-0.760396,-0.756886,-0.771484,-0.417503,-0.231174,-0.215983,0.198484,-0.1356,METAL_ALTERNATIVE
-0.38864,-0.523026,-0.485219,-0.608101,-0.648044,-0.663616,-0.519437,-0.378983,0.010905,-0.346139,EXPERIMENTAL
-0.362328,-0.682971,-0.673126,-0.733573,-0.737698,-0.532919,-0.542911,-0.495511,0.026167,-0.258435,FOLK_INTERNATIONAL
-0.591704,-0.590829,-0.595686,-0.641494,-0.705132,-0.781342,-0.673991,-0.6721,-0.424956,-0.756729,ROCK_CONTEMPORARY
-0.79774,-0.533216,-0.602758,-0.745185,-0.784577,-0.850289,-0.386667,-0.291674,0.10691,-0.236446,POP_INDIE
-0.771212,-0.630257,-0.634653,-0.737714,-0.751567,-0.870813,-0.483568,-0.410667,0.072939,-0.252875,EXPERIMENTAL
-0.442811,-0.677641,-0.625248,-0.639154,-0.65337,-0.700044,-0.616714,-0.566274,-0.075745,-0.353722,BLUES_CONTEMPORARY
-0.801703,-0.716285,-0.760113,-0.744194,-0.732982,-0.851355,-0.468545,-0.452913,0.132511,-0.145962,BLUES_CONTEMPORARY
-0.469432,-0.65534,-0.631825,-0.630063,-0.628405,-0.672768,-0.552676,-0.505017,0.00992,-0.275875,POP_CONTEMPORARY
-0.534128,-0.609759,-0.571146,-0.632853,-0.683994,-0.668325,-0.514554,-0.566274,-0.37208,-0.728042,ROCK_COLLEGE
-0.375638,-0.642838,-0.652051,-0.741134,-0.762386,-0.577699,-0.4723,-0.429326,0.094602,-0.200051,METAL_ALTERNATIVE
-0.453026,-0.51989,-0.623479,-0.745725,-0.767656,-0.674989,-0.335399,-0.509945,-0.455284,-0.76737,COUNTRY_TRADITIONAL
-0.436929,-0.766529,-0.833098,-0.893879,-0.886824,-0.239005,-0.289765,-0.262806,0.245255,-0.089599,METAL_HEAVY
-0.764154,-0.828023,-0.824965,-0.755806,-0.733148,-0.871257,-0.663286,-0.682028,-0.160426,-0.379249,EXPERIMENTAL
-0.706299,-0.556339,-0.538826,-0.585059,-0.621248,-0.877743,-0.68338,-0.723922,-0.489009,-0.788121,POP_LATIN
-0.45024,-0.493631,-0.586775,-0.747525,-0.771983,-0.634118,-0.524507,-0.662278,-0.543214,-0.83354,METAL_ALTERNATIVE
-0.302585,-0.488536,-0.533239,-0.59541,-0.617864,-0.716215,-0.510798,-0.507129,-0.023558,-0.296348,POP_INDIE
-0.231079,-0.805017,-0.832178,-0.866697,-0.876061,-0.387561,-0.53784,-0.78796,-0.681412,-0.941817,ROCK_NEO_PSYCHEDELIA
-0.700263,-0.60729,-0.652263,-0.827723,-0.818585,-0.785429,-0.287136,-0.296603,0.188145,-0.125742,METAL_HEAVY
-0.567869,-0.70727,-0.680339,-0.655086,-0.652705,-0.78765,-0.610704,-0.587749,-0.064914,-0.316568,REGGAE
-0.437858,-0.663962,-0.637058,-0.749955,-0.779085,-0.544558,-0.591737,-0.714276,-0.578416,-0.875926,ROCK_CONTEMPORARY
-0.373162,-0.5971,-0.649364,-0.750315,-0.786741,-0.768814,-0.543286,-0.6138,-0.438545,-0.778997,DANCE
-0.450549,-0.465413,-0.428784,-0.59613,-0.598447,-0.727143,-0.453709,-0.516634,-0.406494,-0.731075,POP_LATIN
-0.327349,-0.798276,-0.824187,-0.819982,-0.835229,-0.303243,-0.430235,-0.665129,-0.542279,-0.837179,ROCK_ALTERNATIVE
-0.724408,-0.237311,-0.587482,-0.635554,-0.700971,-0.898267,-0.095211,-0.165992,0.029121,-0.273095,DANCE
-0.615849,-0.698021,-0.716761,-0.839334,-0.845381,-0.799556,-0.371455,-0.340961,0.177313,-0.147984,ROCK_NEO_PSYCHEDELIA
-0.292679,-0.563786,-0.620721,-0.771647,-0.785076,-0.494536,-0.372582,-0.308924,0.130542,-0.195248,METAL_HEAVY
-0.335397,-0.681442,-0.651839,-0.763816,-0.770652,-0.503421,-0.367324,-0.558528,-0.472122,-0.789966,METAL_HEAVY
-0.504411,-0.58691,-0.658274,-0.69928,-0.793509,-0.545269,-0.379343,-0.303996,0.126111,-0.210413,COUNTRY_TRADITIONAL
-0.405046,-0.351362,-0.405446,-0.59982,-0.616255,-0.710529,-0.458967,-0.339201,-0.015681,-0.348161,DANCE
-0.772822,-0.690378,-0.784795,-0.892619,-0.906963,-0.75753,-0.435117,-0.646893,-0.612535,-0.90623,ROCK_ALTERNATIVE
-0.040706,-0.546149,-0.57942,-0.709361,-0.727712,-0.365882,-0.267981,-0.390952,-0.385471,-0.706053,METAL_ALTERNATIVE
-0.446525,-0.608975,-0.643706,-0.753195,-0.765603,-0.599289,-0.434742,-0.363492,0.125618,-0.185644,REGGAE
-0.869215,-0.483833,-0.520438,-0.531143,-0.516949,-0.955478,-0.628545,-0.558176,-0.125963,-0.424239,JAZZ_CLASSIC
-0.564773,-0.67184,-0.670651,-0.779568,-0.807933,-0.513016,-0.427793,-0.358212,0.133988,-0.194237,ROCK_CONTEMPORARY
-0.344374,-0.643582,-0.710325,-0.8045,-0.824355,-0.468414,-0.305915,-0.251892,0.187652,-0.147984,PUNK
-0.58087,-0.755673,-0.790523,-0.857066,-0.865298,-0.582497,-0.410329,-0.369829,0.191591,-0.109314,PUNK
-0.377805,-0.690692,-0.609123,-0.636814,-0.692372,-0.565438,-0.613521,-0.71167,-0.537011,-0.840794,ROCK_ALTERNATIVE
-0.362018,-0.50147,-0.506365,-0.587129,-0.600277,-0.635007,-0.547981,-0.459954,-0.021589,-0.327941,HIP_HOP_RAP
-0.379663,-0.739565,-0.778289,-0.844464,-0.837393,-0.533274,-0.369765,-0.324415,0.213254,-0.102995,PUNK
-0.226745,-0.158926,-0.427793,-0.483708,-0.550069,-0.75211,-0.284319,-0.245203,-0.013219,-0.321875,DANCE
-0.718774,-0.606898,-0.612942,-0.710531,-0.717947,-0.85713,-0.488263,-0.58106,-0.421461,-0.756603,JAZZ_CLASSIC
-0.465098,-0.441113,-0.564569,-0.669127,-0.718724,-0.695869,-0.407136,-0.334272,0.070477,-0.260963,POP_CONTEMPORARY
-0.339731,-0.644131,-0.652758,-0.692529,-0.701692,-0.384185,-0.472113,-0.395177,0.114787,-0.19449,METAL_DEATH
-0.38152,-0.588869,-0.673975,-0.79649,-0.837337,-0.450733,-0.332019,-0.290266,0.160574,-0.166182,METAL_HEAVY
-0.724903,-0.527337,-0.491231,-0.574887,-0.632677,-0.851266,-0.604695,-0.536349,-0.245107,-0.611525,FOLK_INTERNATIONAL
-0.488934,-0.555947,-0.585785,-0.719982,-0.737087,-0.690004,-0.354742,-0.452561,-0.366566,-0.710603,ROCK_CONTEMPORARY
-0.391735,-0.673094,-0.559264,-0.618992,-0.648599,-0.428254,-0.340282,-0.451505,-0.324176,-0.677745,METAL_ALTERNATIVE
-0.245318,-0.557515,-0.646888,-0.757516,-0.794064,-0.580897,-0.306854,-0.255765,0.152204,-0.187666,ROCK_CONTEMPORARY
-0.381829,-0.550461,-0.574116,-0.721422,-0.738918,-0.664594,-0.428169,-0.37159,0.08377,-0.244029,DANCE
-0.834205,-0.866471,-0.854314,-0.779658,-0.736921,-0.926175,-0.781784,-0.847527,-0.436378,-0.604196,FOLK_INTERNATIONAL
-0.819842,-0.704409,-0.710467,-0.741044,-0.713287,-0.91586,-0.669108,-0.790635,-0.609975,-0.883028,BIG_BAND
-0.803312,-0.727063,-0.73918,-0.79577,-0.796394,-0.896224,-0.710235,-0.847562,-0.692883,-0.939745,ROCK_HARD
-0.808636,-0.637311,-0.540382,-0.568677,-0.621581,-0.874456,-0.694836,-0.639148,-0.224922,-0.50992,COUNTRY_TRADITIONAL
0.089615,-0.341956,-0.312376,-0.268767,-0.246602,-0.181964,0.154554,0.293082,0.330429,0.150259,ELECTRONICA
-0.519579,-0.778601,-0.779774,-0.864266,-0.87706,-0.435007,-0.424789,-0.368069,0.156635,-0.17705,COUNTRY_TRADITIONAL
-0.725027,-0.610229,-0.59512,-0.521242,-0.49276,-0.873212,-0.738967,-0.728956,-0.3162,-0.543789,JAZZ_CLASSIC
