@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S23-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.524222,-0.488144,-0.590665,-0.672097,-0.70663,-0.757619,-0.385164,-0.340257,0.112326,-0.189941,HIP_HOP_RAP
-0.281845,-0.407799,-0.526308,-0.638974,-0.723384,-0.694092,-0.442441,-0.497976,-0.400931,-0.729812,HIP_HOP_RAP
-0.736666,-0.664393,-0.654597,-0.780468,-0.81276,-0.797335,-0.500845,-0.376518,0.069985,-0.296348,EXPERIMENTAL
-0.348089,-0.671174,-0.707779,-0.7991,-0.812538,-0.531497,-0.385915,-0.362084,0.177313,-0.124984,METAL_HEAVY
-0.516484,-0.734666,-0.684583,-0.666607,-0.669126,-0.508041,-0.692582,-0.632459,-0.167811,-0.437382,METAL_HEAVY
-0.364495,-0.663061,-0.679066,-0.752205,-0.77914,-0.5745,-0.387793,-0.561697,-0.477143,-0.800986,GRUNGE_EMO
-0.750534,-0.731648,-0.700141,-0.69685,-0.70319,-0.889205,-0.652958,-0.626826,-0.136302,-0.396942,COUNTRY_TRADITIONAL
-0.680545,-0.546149,-0.482956,-0.611521,-0.662469,-0.800888,-0.55831,-0.471924,-0.044728,-0.357007,ROCK_COLLEGE
-0.080328,-0.33882,-0.582037,-0.573717,-0.7281,-0.432874,-0.196056,-0.162823,0.050292,-0.252117,DANCE
-0.363876,-0.532824,-0.571641,-0.662016,-0.692427,-0.618303,-0.451643,-0.585988,-0.459223,-0.782257,EXPERIMENTAL
-0.631017,-0.824848,-0.827511,-0.691179,-0.637171,-0.649223,-0.713615,-0.758036,-0.26677,-0.444711,PUNK
-0.468194,-0.495591,-0.491231,-0.593069,-0.639223,-0.73514,-0.417465,-0.503961,-0.390542,-0.723746,ROCK_ALTERNATIVE
-0.33354,-0.514403,-0.532178,-0.664896,-0.70613,-0.633496,-0.500845,-0.442,0.004505,-0.29104,REGGAE
-0.58737,-0.654203,-0.72553,-0.848965,-0.84233,-0.689205,-0.36338,-0.289914,0.189129,-0.142677,ROCK_HARD
-0.506887,-0.486185,-0.461386,-0.580378,-0.624743,-0.73665,-0.467418,-0.496215,-0.329198,-0.685581,HIP_HOP_RAP
-0.222102,-0.688575,-0.747737,-0.839154,-0.825465,-0.471168,-0.348545,-0.29449,0.206361,-0.119929,GRUNGE_EMO
-0.391425,-0.530472,-0.621499,-0.752745,-0.763218,-0.647801,-0.370329,-0.275832,0.131034,-0.216479,POP_CONTEMPORARY
-0.473766,-0.681286,-0.684158,-0.708281,-0.708571,-0.635096,-0.55493,-0.507129,0.028137,-0.241249,METAL_ALTERNATIVE
-0.425476,-0.625593,-0.697737,-0.790459,-0.805825,-0.639805,-0.335211,-0.322302,0.192576,-0.120182,GRUNGE_EMO
-0.737007,-0.806271,-0.79604,-0.839964,-0.884716,-0.672235,-0.434366,-0.481781,0.156635,-0.101226,EXPERIMENTAL
-0.613682,-0.515187,-0.581612,-0.718452,-0.739417,-0.76064,-0.317559,-0.285689,0.143342,-0.170479,GOSPEL
-0.447764,-0.640133,-0.581188,-0.659046,-0.6962,-0.627366,-0.536901,-0.454321,0.027152,-0.281688,EXPERIMENTAL
-0.448073,-0.792789,-0.773267,-0.727903,-0.729653,-0.576633,-0.605634,-0.596902,-0.048667,-0.293315,ROCK_ALTERNATIVE
-0.506887,-0.809053,-0.771146,-0.79883,-0.820693,-0.61084,-0.540282,-0.548671,-0.313,-0.69468,ROCK_NEO_PSYCHEDELIA
-0.595728,-0.608191,-0.651061,-0.721782,-0.747295,-0.680853,-0.448638,-0.395529,0.102971,-0.20738,RNB_SOUL
-0.770067,-0.702724,-0.700212,-0.694779,-0.656311,-0.924825,-0.785915,-0.82401,-0.589149,-0.856515,COUNTRY_TRADITIONAL
-0.513078,-0.700843,-0.651627,-0.6045,-0.614313,-0.737095,-0.643005,-0.582116,-0.088546,-0.360293,JAZZ_CLASSIC
-0.398855,-0.533216,-0.553607,-0.69829,-0.724105,-0.538694,-0.467042,-0.352931,0.066046,-0.268545,REGGAE
-0.481814,-0.789732,-0.81768,-0.907651,-0.904466,-0.386939,-0.335962,-0.30822,0.226054,-0.105523,ROCK_NEO_PSYCHEDELIA
-0.688284,-0.579855,-0.614993,-0.680648,-0.708627,-0.898889,-0.601502,-0.811442,-0.612387,-0.875142,GRUNGE_EMO
-0.499149,-0.679404,-0.68925,-0.665167,-0.66663,-0.634029,-0.470235,-0.448689,0.117249,-0.162896,METAL_HEAVY
-0.343136,-0.677131,-0.643635,-0.516652,-0.447878,-0.575744,-0.39662,-0.615913,-0.547202,-0.843094,PUNK
-0.615539,-0.370174,-0.347808,-0.494779,-0.523994,-0.771924,-0.449577,-0.308572,-0.009773,-0.351952,POP_LATIN
-0.515864,-0.628767,-0.635856,-0.745545,-0.771207,-0.624789,-0.448075,-0.398345,0.103464,-0.200809,ROCK_HARD
-0.524841,-0.773859,-0.780481,-0.822592,-0.826019,-0.569791,-0.44939,-0.448337,0.141373,-0.14116,ROCK_NEO_PSYCHEDELIA
-0.452097,-0.503821,-0.505304,-0.662736,-0.710291,-0.765438,-0.585915,-0.605703,-0.437215,-0.766637,EXPERIMENTAL
-0.553629,-0.300412,-0.474823,-0.646805,-0.703911,-0.818125,-0.405446,-0.487414,-0.39645,-0.713889,HIP_HOP_RAP
-0.159573,-0.440721,-0.407638,-0.123402,-0.046325,-0.841848,-0.788732,-0.766098,-0.412796,-0.653987,POP_INDIE
-0.332302,-0.728356,-0.756365,-0.865167,-0.883051,-0.251266,-0.343662,-0.30294,0.20833,-0.122457,METAL_HEAVY
-0.378424,-0.462277,-0.564922,-0.69586,-0.733426,-0.726788,-0.443005,-0.393417,0.050292,-0.265512,REGGAE
-0.417428,-0.581423,-0.562235,-0.556256,-0.5757,-0.645935,-0.555117,-0.506425,-0.025527,-0.318084,ROCK_CONTEMPORARY
-0.657329,-0.617597,-0.609052,-0.629253,-0.630846,-0.879165,-0.8077,-0.801584,-0.4607,-0.687855,ELECTRONICA
-0.140381,-0.517147,-0.598868,-0.674077,-0.695867,-0.477654,-0.382347,-0.313853,0.119218,-0.207633,POP_CONTEMPORARY
-0.427952,-0.639389,-0.564144,-0.665167,-0.689709,-0.532741,-0.407512,-0.5022,-0.328115,-0.687603,ROCK_HARD
-0.503482,-0.653498,-0.646747,-0.667417,-0.684827,-0.648245,-0.667042,-0.650308,-0.181104,-0.422217,ROCK_CONTEMPORARY
-0.262343,-0.661728,-0.65976,-0.647705,-0.653259,-0.578943,-0.557559,-0.521563,0.001059,-0.27815,POP_LATIN
-0.633184,-0.342348,-0.337977,-0.536814,-0.58319,-0.834829,-0.491268,-0.47122,-0.329395,-0.663844,ROCK_HARD
-0.412165,-0.515579,-0.458345,-0.464626,-0.495035,-0.756108,-0.699531,-0.623658,-0.239199,-0.531404,DANCE
-0.634112,-0.642563,-0.666902,-0.755176,-0.819085,-0.768992,-0.451455,-0.372998,0.104448,-0.230128,POP_CONTEMPORARY
-0.628231,-0.41603,-0.525672,-0.643384,-0.702413,-0.834385,-0.555869,-0.565921,-0.385422,-0.730823,COUNTRY_TRADITIONAL
-0.268844,-0.426612,-0.478925,-0.678218,-0.718058,-0.41546,-0.440563,-0.34941,0.030106,-0.289524,HIP_HOP_RAP
-0.558273,-0.590437,-0.584795,-0.619532,-0.613481,-0.777255,-0.601878,-0.576483,-0.093962,-0.353974,FOLK_INTERNATIONAL
-0.703978,-0.674231,-0.7157,-0.779028,-0.804827,-0.832341,-0.406761,-0.358212,0.150727,-0.172501,COUNTRY_TRADITIONAL
-0.56694,-0.743484,-0.756648,-0.819892,-0.834119,-0.64167,-0.450516,-0.422989,0.148758,-0.137874,METAL_ALTERNATIVE
-0.785544,-0.804742,-0.71174,-0.579838,-0.507961,-0.854465,-0.778967,-0.814892,-0.39133,-0.571591,ELECTRONICA
-0.445287,-0.580247,-0.594696,-0.717912,-0.778696,-0.554865,-0.457653,-0.376518,0.071954,-0.257172,POP_INDIE
-0.430738,-0.693043,-0.721146,-0.814581,-0.818752,-0.355753,-0.383474,-0.320542,0.181744,-0.143435,METAL_ALTERNATIVE
-0.390497,-0.674113,-0.628996,-0.669397,-0.701692,-0.552999,-0.539906,-0.499032,0.012874,-0.277139,EXPERIMENTAL
-0.67002,-0.535175,-0.538048,-0.569757,-0.55068,-0.874012,-0.837878,-0.82658,-0.524112,-0.743966,ROCK_COLLEGE
-0.328277,-0.603762,-0.753112,-0.765347,-0.809265,-0.366148,-0.241878,-0.221968,0.18716,-0.160116,METAL_HEAVY
-0.349636,-0.675603,-0.678147,-0.711881,-0.732372,-0.473745,-0.539531,-0.506073,0.02469,-0.255403,ROCK_ALTERNATIVE
-0.678997,-0.563002,-0.579632,-0.569307,-0.552122,-0.817326,-0.605634,-0.626474,-0.136794,-0.36459,BIG_BAND
-0.301037,-0.793259,-0.805799,-0.838974,-0.860693,-0.498534,-0.519624,-0.77247,-0.651281,-0.923013,ROCK_COLLEGE
-0.795697,-0.808387,-0.797666,-0.773447,-0.751401,-0.876144,-0.719061,-0.835944,-0.622086,-0.884418,ELECTRONICA
-0.688593,-0.635744,-0.638331,-0.694149,-0.695867,-0.836606,-0.540657,-0.643373,-0.479851,-0.79952,ROCK_NEO_PSYCHEDELIA
-0.770562,-0.713502,-0.737553,-0.818722,-0.82663,-0.775478,-0.378216,-0.374758,0.169436,-0.146215,ROCK_NEO_PSYCHEDELIA
-0.780994,-0.84174,-0.864569,-0.844014,-0.83656,-0.690449,-0.524695,-0.488118,0.091648,-0.182864,EXPERIMENTAL
-0.72868,-0.56457,-0.623692,-0.666697,-0.683994,-0.847357,-0.514554,-0.495863,0.012382,-0.260457,POP_LATIN
-0.386163,-0.503821,-0.517327,-0.655086,-0.715062,-0.616348,-0.435869,-0.468756,-0.327031,-0.680526,DANCE
-0.553939,-0.567705,-0.642221,-0.69541,-0.723329,-0.833141,-0.610141,-0.644429,-0.391576,-0.725262,GOSPEL
-0.375638,-0.623986,-0.704102,-0.790549,-0.818918,-0.427099,-0.320751,-0.299067,0.183714,-0.139896,METAL_ALTERNATIVE
-0.718496,-0.491672,-0.523409,-0.608911,-0.702358,-0.869836,-0.515681,-0.48319,-0.250523,-0.62947,ROCK_CONTEMPORARY
-0.625445,-0.617754,-0.597878,-0.711431,-0.735811,-0.831719,-0.709859,-0.762894,-0.557984,-0.838671,ROCK_COLLEGE
0.196409,-0.202822,-0.320085,-0.507021,-0.548682,-0.588272,-0.390986,-0.336736,-0.066391,-0.36181,HIP_HOP_RAP
-0.530723,-0.713345,-0.766337,-0.834473,-0.847933,-0.304576,-0.291643,-0.257173,0.206361,-0.140149,FOLK_INTERNATIONAL
-0.639375,-0.541054,-0.67447,-0.707471,-0.723107,-0.784274,-0.280563,-0.28076,0.183221,-0.127764,ROCK_CONTEMPORARY
-0.547748,-0.758338,-0.79413,-0.881008,-0.879001,-0.490093,-0.363568,-0.319486,0.209807,-0.116391,METAL_DEATH
-0.458907,-0.556339,-0.554031,-0.567147,-0.586963,-0.754953,-0.565822,-0.521563,-0.041282,-0.323139,JAZZ_CLASSIC
-0.350565,-0.281207,-0.481754,-0.534653,-0.63473,-0.711062,-0.433615,-0.406443,-0.034882,-0.330974,HIP_HOP_RAP
-0.577465,-0.63206,-0.665488,-0.765887,-0.777087,-0.755309,-0.486009,-0.409963,0.080324,-0.236699,ROCK_CONTEMPORARY
-0.62885,-0.753008,-0.697949,-0.709541,-0.73742,-0.702443,-0.61615,-0.563457,-0.058514,-0.339568,POP_INDIE
-0.911283,-0.422693,-0.528006,-0.486589,-0.632788,-0.937619,-0.260282,-0.180778,-0.075253,-0.473525,GOSPEL
-0.902337,-0.756261,-0.790736,-0.844104,-0.837781,-0.905198,-0.389484,-0.331104,0.196514,-0.132061,ROCK_NEO_PSYCHEDELIA
-0.356137,-0.514011,-0.70198,-0.808101,-0.796449,-0.695957,-0.554742,-0.727654,-0.652266,-0.914773,HIP_HOP_RAP
-0.473147,-0.58691,-0.643847,-0.764806,-0.775978,-0.624078,-0.428545,-0.361732,0.120695,-0.198281,HIP_HOP_RAP
-0.72091,-0.747756,-0.706719,-0.676058,-0.666963,-0.878099,-0.732394,-0.757507,-0.321468,-0.53469,JAZZ_CLASSIC
-0.363876,-0.612111,-0.634512,-0.768767,-0.783578,-0.446557,-0.364507,-0.438831,-0.34894,-0.705295,HIP_HOP_RAP
-0.35428,-0.735528,-0.770226,-0.839784,-0.834508,-0.491959,-0.354178,-0.30294,0.207346,-0.126248,ROCK_NEO_PSYCHEDELIA
-0.752732,-0.541838,-0.579774,-0.6982,-0.735589,-0.8247,-0.439437,-0.381095,0.082293,-0.231139,ROCK_CONTEMPORARY
0.072589,-0.149128,0.229844,0.027903,0.302635,-0.367037,-0.048075,0.157191,0.360953,0.218248,HIP_HOP_RAP
-0.568178,-0.723496,-0.737836,-0.824932,-0.843662,-0.481919,-0.426854,-0.40257,0.152697,-0.144193,REGGAE
-0.549296,-0.614031,-0.608911,-0.590279,-0.585132,-0.839805,-0.591174,-0.560289,-0.052113,-0.313282,METAL_ALTERNATIVE
-0.45736,-0.476778,-0.57553,-0.676598,-0.720999,-0.672235,-0.569953,-0.636332,-0.478473,-0.79037,HIP_HOP_RAP
-0.46386,-0.767666,-0.751202,-0.816202,-0.834397,-0.490182,-0.486197,-0.452209,0.102971,-0.193479,PUNK
-0.732363,-0.787223,-0.793281,-0.622682,-0.547739,-0.875433,-0.860657,-0.896145,-0.569505,-0.758499,ROCK_ALTERNATIVE
-0.241294,-0.720243,-0.697808,-0.721782,-0.735867,-0.606397,-0.501033,-0.452209,0.078355,-0.230128,COUNTRY_TRADITIONAL
-0.373162,-0.485793,-0.574965,-0.642844,-0.72577,-0.475877,-0.386103,-0.318782,0.084755,-0.238721,ROCK_ALTERNATIVE
-0.219935,-0.548501,-0.561952,-0.713861,-0.763329,-0.51817,-0.44338,-0.525084,-0.423184,-0.754,POP_INDIE
-0.372852,-0.472467,-0.570085,-0.70036,-0.741859,-0.643803,-0.401315,-0.361732,0.080816,-0.230128,REGGAE
-0.201672,-0.649187,-0.71174,-0.805491,-0.822968,-0.286184,-0.312488,-0.533181,-0.485562,-0.797978,METAL_HEAVY
-0.322705,-0.551244,-0.547525,-0.636814,-0.676505,-0.523678,-0.380282,-0.493399,-0.372966,-0.711108,ROCK_HARD
-0.604396,-0.684303,-0.690453,-0.785869,-0.801609,-0.67721,-0.472488,-0.398345,0.108879,-0.211424,ROCK_COLLEGE
-0.557654,-0.6165,-0.601556,-0.712781,-0.746907,-0.700222,-0.526761,-0.459602,0.022229,-0.281941,ROCK_ALTERNATIVE
-0.384306,-0.437586,-0.744484,-0.641494,-0.690874,-0.738516,-0.09784,-0.163528,0.134973,-0.202325,GRUNGE_EMO
-0.441263,-0.577895,-0.602546,-0.717912,-0.736644,-0.632785,-0.427606,-0.351875,0.107402,-0.213952,ROCK_COLLEGE
-0.537533,-0.674505,-0.698303,-0.771017,-0.791456,-0.622923,-0.463474,-0.416652,0.106418,-0.197776,COUNTRY_TRADITIONAL
-0.45736,-0.501862,-0.577298,-0.69829,-0.732483,-0.662639,-0.307042,-0.375462,-0.303695,-0.651207,ROCK_ALTERNATIVE
-0.31961,-0.660592,-0.742645,-0.810801,-0.830791,-0.398934,-0.32,-0.305756,0.209315,-0.113863,PUNK
-0.476242,-0.559083,-0.579915,-0.619712,-0.614424,-0.817237,-0.517183,-0.477205,0.025675,-0.261974,EXPERIMENTAL
-0.205386,-0.620459,-0.635502,-0.625743,-0.63068,-0.557885,-0.439249,-0.436367,0.120203,-0.160116,ROCK_COLLEGE
-0.426405,-0.740349,-0.697595,-0.825563,-0.817476,-0.627899,-0.440188,-0.398697,0.127588,-0.196259,JAZZ_CLASSIC
-0.924718,-0.875485,-0.83628,-0.726013,-0.673176,-0.963234,-0.808263,-0.857173,-0.472466,-0.653229,JAZZ_CLASSIC
-0.545272,-0.55438,-0.606082,-0.635104,-0.638336,-0.785429,-0.570892,-0.550431,-0.050636,-0.306205,RNB_SOUL
-0.715029,-0.734431,-0.709689,-0.724752,-0.733981,-0.748734,-0.554178,-0.546207,0.011397,-0.242007,FOLK_INTERNATIONAL
-0.732394,-0.624927,-0.801202,-0.778668,-0.801442,-0.788361,-0.111362,-0.129379,0.19356,-0.13383,METAL_HEAVY
-0.279678,-0.659847,-0.707496,-0.770567,-0.781581,-0.38072,-0.356244,-0.45573,-0.361052,-0.698218,METAL_ALTERNATIVE
-0.500387,-0.674035,-0.653041,-0.725383,-0.74835,-0.554509,-0.507042,-0.461362,0.055707,-0.239732,COUNTRY_TRADITIONAL
-0.423,-0.506957,-0.539533,-0.591179,-0.649265,-0.613327,-0.539155,-0.482485,-0.019127,-0.289524,METAL_ALTERNATIVE
-0.511221,-0.589261,-0.692079,-0.809451,-0.824355,-0.654109,-0.308169,-0.236402,0.164513,-0.188171,EXPERIMENTAL
-0.380282,-0.594748,-0.661245,-0.723672,-0.757836,-0.643536,-0.405446,-0.381447,0.13448,-0.164413,PUNK
-0.814951,-0.905232,-0.941266,-0.933177,-0.91939,-0.878632,-0.819737,-0.945327,-0.755375,-0.971111,JAZZ_CLASSIC
-0.375948,-0.53204,-0.606223,-0.70351,-0.72061,-0.784896,-0.440751,-0.379335,0.086232,-0.231391,RNB_SOUL
-0.344683,-0.577895,-0.619448,-0.716742,-0.761221,-0.63163,-0.44169,-0.342721,0.097556,-0.251611,ELECTRONICA
-0.520817,-0.528513,-0.588543,-0.620612,-0.636893,-0.739938,-0.639624,-0.591973,-0.152057,-0.429294,ROCK_CONTEMPORARY
-0.827148,-0.572016,-0.593211,-0.718812,-0.754619,-0.817681,-0.514742,-0.552544,-0.397533,-0.738152,EXPERIMENTAL
-0.514936,-0.735254,-0.772489,-0.879298,-0.871456,-0.449311,-0.338028,-0.289562,0.214238,-0.118665,METAL_HEAVY
-0.590156,-0.301587,-0.394059,-0.432763,-0.432455,-0.755931,-0.600939,-0.563809,-0.182581,-0.452041,DANCE
-0.486457,-0.49128,-0.449576,-0.59532,-0.639223,-0.662905,-0.52939,-0.463827,-0.039313,-0.33704,ROCK_COLLEGE
-0.440953,-0.699863,-0.72744,-0.858416,-0.867628,-0.362861,-0.349484,-0.250132,0.179775,-0.180336,ROCK_ALTERNATIVE
-0.420214,-0.592397,-0.651344,-0.746445,-0.783967,-0.636073,-0.519249,-0.686428,-0.524703,-0.828864,PUNK
-0.724748,-0.524593,-0.571853,-0.662646,-0.704965,-0.803998,-0.249765,-0.393769,-0.383748,-0.707317,GOSPEL
-0.177836,-0.682775,-0.717185,-0.811881,-0.818197,-0.385518,-0.388732,-0.344482,0.18076,-0.132819,METAL_ALTERNATIVE
-0.88234,-0.796629,-0.773479,-0.647615,-0.614646,-0.968441,-0.783286,-0.795881,-0.387933,-0.600657,JAZZ_CLASSIC
-0.78994,-0.667529,-0.53239,-0.548335,-0.578918,-0.862017,-0.715493,-0.67555,-0.385865,-0.720207,METAL_ALTERNATIVE
-0.410618,-0.620223,-0.726025,-0.754005,-0.821193,-0.340737,-0.297089,-0.238162,0.174359,-0.169468,ROCK_COLLEGE
-0.485838,-0.527729,-0.583522,-0.715482,-0.760943,-0.589249,-0.421784,-0.352931,0.088694,-0.225325,METAL_HEAVY
-0.562297,-0.624848,-0.614003,-0.737894,-0.738197,-0.662461,-0.529202,-0.412427,0.037983,-0.309996,ELECTRONICA
-0.277202,-0.346659,-0.458062,-0.547255,-0.581969,-0.538694,-0.506854,-0.440239,-0.054575,-0.358777,HIP_HOP_RAP
-0.631017,-0.695081,-0.639533,-0.671557,-0.689598,-0.802754,-0.615023,-0.535997,-0.048667,-0.347656,JAZZ_CLASSIC
-0.524532,-0.648129,-0.646747,-0.70099,-0.725104,-0.718081,-0.476432,-0.471572,0.077862,-0.19904,RNB_SOUL
-0.602848,-0.702998,-0.6529,-0.666247,-0.686935,-0.736739,-0.603944,-0.523675,-0.036359,-0.341843,RNB_SOUL
-0.352732,-0.638683,-0.759901,-0.825113,-0.82835,-0.516304,-0.268169,-0.239923,0.217685,-0.122457,RNB_SOUL
-0.745953,-0.731256,-0.756648,-0.863996,-0.872344,-0.745269,-0.350047,-0.298715,0.203899,-0.129534,POP_INDIE
-0.534128,-0.457182,-0.566337,-0.677858,-0.721831,-0.796624,-0.399437,-0.359972,0.0626,-0.265765,HIP_HOP_RAP
-0.451478,-0.692887,-0.700778,-0.80297,-0.819251,-0.475167,-0.430235,-0.378278,0.135957,-0.184127,GRUNGE_EMO
-0.896394,-0.772369,-0.67157,-0.661026,-0.704189,-0.945757,-0.763568,-0.794684,-0.510917,-0.800076,JAZZ_CLASSIC
-0.680235,-0.607682,-0.594059,-0.664986,-0.694424,-0.824256,-0.58216,-0.544094,-0.058021,-0.328194,ROCK_COLLEGE
-0.50534,-0.654909,-0.743211,-0.80369,-0.827074,-0.506264,-0.324319,-0.295195,0.202422,-0.12094,ROCK_NEO_PSYCHEDELIA
-0.475004,-0.56261,-0.601414,-0.749685,-0.793731,-0.582408,-0.524695,-0.619433,-0.480097,-0.80134,HIP_HOP_RAP
-0.265129,-0.647227,-0.69024,-0.806391,-0.822247,-0.44016,-0.3523,-0.282169,0.16599,-0.176545,ROCK_ALTERNATIVE
-0.439096,-0.560259,-0.698091,-0.824572,-0.860638,-0.66717,-0.580094,-0.6746,-0.552323,-0.85055,REGGAE
-0.687045,-0.20243,-0.341867,-0.448965,-0.526214,-0.878809,-0.438498,-0.38708,-0.087561,-0.375964,DANCE
-0.655781,-0.803175,-0.790806,-0.720342,-0.706408,-0.700755,-0.650704,-0.680584,-0.146641,-0.350436,ROCK_COLLEGE
-0.57375,-0.341564,-0.433239,-0.566517,-0.628904,-0.784007,-0.390047,-0.334976,0.00549,-0.300392,FOLK_INTERNATIONAL
-0.418666,-0.591221,-0.676379,-0.740594,-0.756338,-0.549356,-0.459531,-0.403274,0.09854,-0.212688,COUNTRY_TRADITIONAL
-0.34685,-0.8301,-0.838402,-0.857066,-0.853814,-0.446824,-0.398685,-0.399402,0.197499,-0.102742,POP_INDIE
-0.227983,-0.680619,-0.623055,-0.70234,-0.701082,-0.396179,-0.395305,-0.579299,-0.496246,-0.809301,METAL_ALTERNATIVE
-0.764464,-0.646169,-0.692362,-0.694869,-0.68233,-0.871613,-0.472864,-0.437775,0.11331,-0.178061,GOSPEL
-0.357994,-0.236528,-0.469024,-0.635104,-0.69165,-0.720302,-0.317371,-0.496215,-0.468675,-0.75357,HIP_HOP_RAP
-0.600681,-0.310994,-0.44611,-0.634473,-0.649376,-0.89347,-0.434742,-0.495511,-0.052606,-0.307216,ROCK_ALTERNATIVE
-0.808636,-0.637311,-0.540382,-0.568677,-0.621581,-0.874456,-0.694836,-0.639148,-0.224922,-0.50992,COUNTRY_TRADITIONAL
-0.088067,-0.608426,-0.6529,-0.743654,-0.76172,-0.310795,-0.353803,-0.499384,-0.39778,-0.724251,METAL_ALTERNATIVE
-0.689212,-0.600235,-0.600778,-0.727813,-0.758724,-0.820258,-0.437934,-0.411371,0.08574,-0.213952,COUNTRY_TRADITIONAL
-0.575917,-0.597884,-0.602051,-0.683708,-0.696144,-0.739849,-0.218216,-0.403978,-0.383256,-0.698724,METAL_HEAVY
-0.616778,-0.676347,-0.833805,-0.860756,-0.843329,-0.714882,-0.127324,-0.168456,0.245747,-0.093138,METAL_DEATH
-0.509673,-0.356849,-0.33041,-0.480198,-0.60527,-0.731853,-0.56507,-0.466291,-0.2584,-0.624163,POP_INDIE
-0.526389,-0.787537,-0.813154,-0.879298,-0.872288,-0.461306,-0.382535,-0.340609,0.218177,-0.091116,METAL_DEATH
-0.322396,-0.555947,-0.596252,-0.749865,-0.803883,-0.508219,-0.375775,-0.298363,0.107402,-0.23493,REGGAE
-0.318372,-0.53008,-0.650141,-0.768947,-0.821026,-0.556375,-0.419906,-0.491639,-0.376708,-0.723493,ROCK_CONTEMPORARY
-0.435691,-0.620811,-0.602546,-0.635464,-0.668516,-0.590582,-0.461596,-0.408555,0.09214,-0.219007,POP_INDIE
-0.350565,-0.621752,-0.642645,-0.721782,-0.750458,-0.652599,-0.524507,-0.478965,0.032568,-0.253128,POP_INDIE
-0.233246,-0.332158,-0.465559,-0.490369,-0.669404,-0.681741,-0.169202,-0.117409,-0.185535,-0.508657,GOSPEL
-0.309395,-0.575152,-0.538472,-0.631773,-0.672621,-0.625056,-0.564883,-0.493047,-0.037836,-0.341084,FOLK_INTERNATIONAL
-0.502863,-0.581815,-0.543564,-0.561026,-0.5919,-0.722346,-0.621784,-0.572258,-0.117593,-0.399975,BLUES_CONTEMPORARY
-0.767776,-0.708289,-0.665488,-0.707561,-0.705964,-0.902621,-0.58723,-0.528956,-0.023066,-0.322381,JAZZ_CLASSIC
-0.674044,-0.630688,-0.757709,-0.712781,-0.693925,-0.856153,-0.686385,-0.81549,-0.598651,-0.861494,BIG_BAND
-0.60842,-0.473643,-0.576591,-0.684338,-0.707462,-0.757263,-0.368263,-0.5279,-0.476799,-0.777783,ROCK_ALTERNATIVE
-0.677759,-0.591613,-0.697949,-0.779928,-0.818363,-0.819902,-0.634554,-0.713255,-0.483741,-0.793151,POP_INDIE
-0.7705,-0.687243,-0.629632,-0.633663,-0.62552,-0.931755,-0.698592,-0.683612,-0.239199,-0.485657,POP_CONTEMPORARY
-0.576846,-0.588869,-0.567397,-0.658956,-0.698197,-0.708041,-0.442629,-0.493047,-0.378382,-0.729812,ROCK_COLLEGE
-0.666615,-0.631119,-0.623833,-0.69784,-0.738197,-0.756553,-0.740657,-0.76388,-0.527164,-0.819866,ROCK_CONTEMPORARY
-0.654852,-0.494415,-0.583239,-0.665437,-0.738308,-0.762506,-0.481878,-0.500088,-0.360165,-0.716922,GOSPEL
-0.816839,-0.724437,-0.605092,-0.608011,-0.646436,-0.893292,-0.597934,-0.637388,-0.384437,-0.726779,JAZZ_CLASSIC
-0.792942,-0.652714,-0.568317,-0.536094,-0.575035,-0.857041,-0.756808,-0.765464,-0.389607,-0.620877,ROCK_ALTERNATIVE
-0.354899,-0.684421,-0.704455,-0.749865,-0.76871,-0.432785,-0.40338,-0.361028,0.169436,-0.139138,ROCK_NEO_PSYCHEDELIA
-0.721653,-0.635195,-0.596747,-0.644914,-0.673121,-0.828343,-0.591549,-0.654392,-0.449278,-0.772172,ROCK_CONTEMPORARY
